Session ID,UserID,ShowID,Datestamp,,,
SE19651,5863041,s447,2023-02-07,,,
SE19652,6327443,s1860,2023-04-04,,,
SE19653,2108981,s1589,2023-03-19,,,
SE19654,7754489,s1580,2023-03-15,,,
SE19655,5147173,s8497,2022-03-28,,,
SE19656,7336517,s2353,2022-06-09,,,
SE19657,77597,s205,2022-09-21,,,
SE19658,8463669,s4951,2021-07-30,,,
SE19659,6176849,s2255,2023-04-04,,,
SE19660,1046131,s8489,2023-04-20,,,
SE19661,5437595,s5377,2023-04-19,,,
SE19662,5178845,s3128,2022-02-21,,,
SE19663,3126318,s7344,2018-02-22,,,
SE19664,1143924,s1066,2021-08-15,,,
SE19665,4778654,s6341,2022-10-13,,,
SE19666,7582281,s1101,2023-01-01,,,
SE19667,897306,s4041,2023-02-13,,,
SE19668,3444848,s3867,2022-01-11,,,
SE19669,4052484,s4620,2023-04-15,,,
SE19670,966294,s4064,2020-04-16,,,
SE19671,591828,s8497,2021-10-17,,,
SE19672,3556872,s291,2020-09-05,,,
SE19673,3983650,s5675,2023-02-08,,,
SE19674,9320105,s5085,2019-09-15,,,
SE19675,9829744,s7919,2023-04-16,,,
SE19676,2528445,s222,2023-04-16,,,
SE19677,6380251,s8175,2022-11-25,,,
SE19678,9661823,s3183,2023-01-27,,,
SE19679,2583042,s2422,2023-04-02,,,
SE19680,5045829,s580,2023-02-09,,,
SE19681,9342078,s7213,2020-08-08,,,
SE19682,2921395,s685,2023-03-16,,,
SE19683,793120,s8701,2022-11-26,,,
SE19684,6833578,s734,2021-10-30,,,
SE19685,476647,s8532,2023-04-13,,,
SE19686,6188982,s7957,2023-01-31,,,
SE19687,2982868,s817,2019-12-13,,,
SE19688,7101273,s1045,2023-04-10,,,
SE19689,921899,s5651,2022-11-28,,,
SE19690,3443515,s4368,2023-03-14,,,
SE19691,8430211,s4255,2022-06-13,,,
SE19692,7363371,s7794,2022-06-06,,,
SE19693,2071029,s5432,2023-04-09,,,
SE19694,8528930,s5140,2023-04-09,,,
SE19695,5987658,s1963,2023-03-30,,,
SE19696,9992744,s8231,2019-08-22,,,
SE19697,27165,s8101,2021-12-06,,,
SE19698,2038573,s3129,2022-05-09,,,
SE19699,3419995,s4182,2023-04-11,,,
SE19700,3389686,s8427,2022-03-19,,,
SE19701,9040492,s711,2023-02-08,,,
SE19702,4617782,s4379,2023-04-07,,,
SE19703,8269142,s4832,2023-03-05,,,
SE19704,4936487,s5280,2023-04-10,,,
SE19705,7176144,s4318,2022-03-31,,,
SE19706,5998753,s296,2023-03-28,,,
SE19707,1313274,s5238,2021-12-12,,,
SE19708,505292,s1477,2023-03-15,,,
SE19709,2437696,s1148,2021-09-04,,,
SE19710,8230613,s3091,2023-04-08,,,
SE19711,1657438,s163,2023-03-25,,,
SE19712,6789312,s2126,2023-01-10,,,
SE19713,8203469,s4447,2022-11-22,,,
SE19714,9137290,s8366,2020-12-30,,,
SE19715,7980580,s3212,2023-03-23,,,
SE19716,8141934,s7486,2022-04-20,,,
SE19717,1501744,s7783,2023-02-17,,,
SE19718,9225718,s6278,2022-07-09,,,
SE19719,5065090,s1333,2023-02-09,,,
SE19720,27983,s338,2021-09-02,,,
SE19721,3397873,s3950,2023-04-04,,,
SE19722,3828514,s8126,2021-09-21,,,
SE19723,5397003,s4617,2022-08-26,,,
SE19724,5515192,s1206,2021-03-16,,,
SE19725,8974696,s2629,2023-04-01,,,
SE19726,5496046,s5228,2023-03-18,,,
SE19727,4884057,s8592,2021-10-21,,,
SE19728,175708,s2539,2023-03-26,,,
SE19729,2353827,s5575,2023-02-25,,,
SE19730,1172285,s372,2022-04-01,,,
SE19731,1046131,s7164,2023-04-06,,,
SE19732,2180063,s5740,2023-03-11,,,
SE19733,5963337,s2214,2021-04-05,,,
SE19734,6061587,s1930,2023-03-30,,,
SE19735,271798,s6654,2023-03-13,,,
SE19736,5772893,s5548,2022-05-19,,,
SE19737,7914952,s5460,2022-08-18,,,
SE19738,6451062,s5171,2023-02-17,,,
SE19739,7659528,s1595,2022-05-28,,,
SE19740,5356897,s8552,2021-10-23,,,
SE19741,4696066,s7206,2021-12-20,,,
SE19742,5153825,s5191,2023-04-19,,,
SE19743,7239251,s3898,2023-02-22,,,
SE19744,6536291,s8751,2023-03-23,,,
SE19745,7897530,s8333,2023-03-03,,,
SE19746,9829744,s1653,2023-04-13,,,
SE19747,1676495,s7254,2023-03-03,,,
SE19748,1940775,s2564,2023-03-05,,,
SE19749,2093725,s3723,2021-05-08,,,
SE19750,4133572,s1077,2023-03-14,,,
SE19751,6613526,s6786,2022-02-01,,,
SE19752,3225420,s8394,2020-11-17,,,
SE19753,2745553,s8241,2022-08-17,,,
SE19754,7050127,s1871,2021-05-04,,,
SE19755,9986476,s7707,2022-04-20,,,
SE19756,8350153,s7779,2023-02-17,,,
SE19757,8324374,s6754,2023-03-27,,,
SE19758,4283297,s2658,2023-04-16,,,
SE19759,2981712,s1608,2022-10-29,,,
SE19760,6364431,s2479,2022-08-19,,,
SE19761,8678506,s5004,2022-11-01,,,
SE19762,7860601,s892,2023-02-24,,,
SE19763,5066606,s7619,2023-03-14,,,
SE19764,1598695,s1738,2022-06-26,,,
SE19765,7022133,s3164,2023-03-28,,,
SE19766,5043611,s5146,2020-08-13,,,
SE19767,1121324,s2861,2022-10-15,,,
SE19768,8095710,s4346,2021-04-20,,,
SE19769,287910,s6977,2023-04-11,,,
SE19770,5437242,s8166,2023-01-26,,,
SE19771,7944614,s7010,2021-01-20,,,
SE19772,6936537,s2252,2023-04-14,,,
SE19773,8544668,s1207,2023-04-09,,,
SE19774,6280621,s7388,2021-11-24,,,
SE19775,8892652,s6046,2023-03-31,,,
SE19776,5856574,s1508,2022-05-18,,,
SE19777,6191378,s5777,2017-04-24,,,
SE19778,7925325,s6632,2020-04-27,,,
SE19779,7434974,s3312,2022-03-03,,,
SE19780,3993362,s573,2023-03-08,,,
SE19781,6723568,s4715,2023-04-18,,,
SE19782,8030994,s4678,2023-04-09,,,
SE19783,405020,s7760,2023-04-10,,,
SE19784,3444848,s4029,2021-09-07,,,
SE19785,9669569,s5641,2023-04-01,,,
SE19786,9745074,s6170,2022-03-11,,,
SE19787,5348544,s3827,2023-03-18,,,
SE19788,358322,s2884,2022-05-28,,,
SE19789,1678303,s1583,2023-04-17,,,
SE19790,7606485,s1681,2023-04-12,,,
SE19791,8579069,s4002,2022-07-08,,,
SE19792,902562,s8216,2023-03-21,,,
SE19793,8446431,s583,2023-04-19,,,
SE19794,3175111,s8752,2020-10-28,,,
SE19795,3389611,s5118,2019-11-24,,,
SE19796,3766343,s20,2023-01-24,,,
SE19797,5751222,s3175,2023-04-14,,,
SE19798,6774113,s6492,2023-03-29,,,
SE19799,7587180,s7843,2018-01-19,,,
SE19800,8903483,s8488,2023-03-17,,,
SE19801,6060437,s7691,2022-10-03,,,
SE19802,994180,s3491,2023-03-21,,,
SE19803,2340486,s1670,2023-04-11,,,
SE19804,5771408,s4810,2023-04-11,,,
SE19805,7764707,s7715,2022-10-07,,,
SE19806,7798998,s3410,2021-08-07,,,
SE19807,8298452,s1071,2021-09-06,,,
SE19808,6036880,s1892,2023-03-26,,,
SE19809,9887314,s5320,2023-03-29,,,
SE19810,3883267,s6093,2021-12-11,,,
SE19811,5687249,s5217,2023-03-05,,,
SE19812,2817170,s4231,2023-04-20,,,
SE19813,3640688,s2140,2023-04-19,,,
SE19814,6411584,s2149,2023-03-17,,,
SE19815,4273319,s5467,2023-03-04,,,
SE19816,1814421,s6274,2022-07-06,,,
SE19817,1107536,s4483,2023-02-13,,,
SE19818,8332704,s8291,2023-03-16,,,
SE19819,2552438,s3606,2023-04-18,,,
SE19820,862828,s2910,2022-08-29,,,
SE19821,7431160,s8777,2023-02-25,,,
SE19822,6853524,s2834,2022-12-25,,,
SE19823,3410286,s6965,2022-08-02,,,
SE19824,5872456,s3854,2022-09-25,,,
SE19825,694253,s972,2023-04-17,,,
SE19826,5990503,s3448,2020-06-06,,,
SE19827,528320,s8718,2023-04-14,,,
SE19828,7769662,s1680,2022-12-17,,,
SE19829,5786321,s2938,2023-04-15,,,
SE19830,2699178,s2327,2023-04-08,,,
SE19831,2050189,s5077,2022-12-26,,,
SE19832,1039100,s1377,2023-02-13,,,
SE19833,9069550,s7559,2023-04-10,,,
SE19834,7863405,s774,2020-09-04,,,
SE19835,2080255,s4305,2019-10-18,,,
SE19836,4678302,s5334,2020-08-15,,,
SE19837,1811959,s7317,2023-03-05,,,
SE19838,624688,s2965,2023-03-08,,,
SE19839,2717253,s1460,2023-03-22,,,
SE19840,9970188,s19,2022-01-31,,,
SE19841,589344,s7077,2023-04-09,,,
SE19842,7548317,s733,2020-08-25,,,
SE19843,6109163,s3263,2023-03-31,,,
SE19844,1726368,s29,2023-03-06,,,
SE19845,3993855,s7987,2021-04-06,,,
SE19846,8613831,s4868,2023-04-20,,,
SE19847,8632522,s5816,2023-01-28,,,
SE19848,5473241,s2474,2023-01-18,,,
SE19849,1416199,s3729,2023-04-17,,,
SE19850,5585811,s1139,2023-03-11,,,
SE19851,7787132,s7956,2023-03-30,,,
SE19852,1054412,s1276,2021-12-10,,,
SE19853,3323454,s6668,2023-04-18,,,
SE19854,2712592,s510,2023-04-15,,,
SE19855,849120,s6754,2023-04-10,,,
SE19856,9669569,s3900,2023-03-18,,,
SE19857,4436729,s7449,2023-04-20,,,
SE19858,431197,s7702,2023-04-02,,,
SE19859,2393590,s798,2021-03-18,,,
SE19860,1391304,s5372,2023-03-10,,,
SE19861,2294135,s8795,2021-08-30,,,
SE19862,4481003,s276,2023-03-22,,,
SE19863,8300226,s4276,2023-03-27,,,
SE19864,7936238,s6306,2022-10-30,,,
SE19865,9358734,s7383,2023-04-01,,,
SE19866,7762673,s4884,2021-11-05,,,
SE19867,6035326,s3290,2021-05-19,,,
SE19868,4995175,s7354,2023-04-12,,,
SE19869,793120,s314,2022-12-15,,,
SE19870,4172188,s7385,2023-01-22,,,
SE19871,5537574,s4048,2023-04-11,,,
SE19872,9532846,s2743,2023-04-20,,,
SE19873,40132,s6450,2023-03-14,,,
SE19874,3809772,s7889,2019-07-15,,,
SE19875,6470576,s8721,2023-03-30,,,
SE19876,1028608,s7815,2023-02-10,,,
SE19877,2402204,s947,2021-08-11,,,
SE19878,9567721,s6644,2021-09-18,,,
SE19879,2864484,s5837,2023-04-16,,,
SE19880,3007491,s8404,2023-02-19,,,
SE19881,1529617,s1654,2023-04-18,,,
SE19882,525387,s2525,2020-08-30,,,
SE19883,1695702,s5691,2023-04-16,,,
SE19884,1625977,s5021,2022-09-05,,,
SE19885,7942176,s5537,2023-02-23,,,
SE19886,2185531,s3123,2022-01-09,,,
SE19887,2387990,s8195,2023-04-19,,,
SE19888,3943154,s1715,2023-04-05,,,
SE19889,9211096,s1242,2023-02-26,,,
SE19890,1844045,s4668,2023-03-14,,,
SE19891,6991253,s2289,2023-01-26,,,
SE19892,438846,s3543,2022-06-15,,,
SE19893,4115474,s2885,2022-07-08,,,
SE19894,9782719,s7861,2023-03-07,,,
SE19895,6011651,s4252,2023-03-30,,,
SE19896,5366188,s6217,2023-02-09,,,
SE19897,8128999,s1550,2022-09-02,,,
SE19898,7559951,s3158,2022-02-24,,,
SE19899,2024154,s1665,2023-03-26,,,
SE19900,261937,s7630,2023-04-09,,,
SE19901,7758389,s7297,2023-03-25,,,
SE19902,1596188,s2932,2022-03-25,,,
SE19903,8667036,s7099,2023-02-09,,,
SE19904,8368266,s7872,2023-04-18,,,
SE19905,9301014,s5112,2023-03-29,,,
SE19906,6970847,s6637,2023-02-13,,,
SE19907,9109889,s5703,2021-10-29,,,
SE19908,5365929,s8591,2023-04-20,,,
SE19909,6112030,s106,2023-01-28,,,
SE19910,3991760,s488,2021-12-13,,,
SE19911,7444759,s3230,2023-04-15,,,
SE19912,3772435,s4878,2022-08-10,,,
SE19913,5947708,s4392,2023-04-04,,,
SE19914,9869632,s4574,2023-04-06,,,
SE19915,7464985,s3523,2021-06-02,,,
SE19916,5892104,s4277,2023-04-07,,,
SE19917,9514660,s2033,2023-04-10,,,
SE19918,570559,s6046,2023-01-01,,,
SE19919,5487531,s67,2023-03-19,,,
SE19920,8409799,s2827,2023-03-13,,,
SE19921,8891415,s3222,2023-04-19,,,
SE19922,5487514,s5986,2023-03-12,,,
SE19923,2395458,s4144,2023-04-17,,,
SE19924,7634389,s4390,2023-04-19,,,
SE19925,6313935,s5335,2023-03-13,,,
SE19926,6823314,s3394,2023-04-14,,,
SE19927,6002351,s7657,2019-09-05,,,
SE19928,6328462,s4297,2023-03-23,,,
SE19929,2901557,s5248,2019-12-06,,,
SE19930,7968639,s6136,2023-04-18,,,
SE19931,7925325,s8699,2022-03-20,,,
SE19932,5504112,s493,2023-02-21,,,
SE19933,6386515,s755,2022-12-22,,,
SE19934,346738,s5114,2023-02-26,,,
SE19935,7546823,s4055,2023-04-13,,,
SE19936,3744859,s1727,2023-04-04,,,
SE19937,6388544,s1540,2023-03-03,,,
SE19938,5175078,s5100,2023-03-23,,,
SE19939,5154176,s2273,2023-04-18,,,
SE19940,9738704,s3224,2023-03-26,,,
SE19941,8258174,s4953,2022-07-24,,,
SE19942,8058097,s5767,2023-04-14,,,
SE19943,7740761,s4978,2023-03-13,,,
SE19944,100076,s2987,2023-03-26,,,
SE19945,575283,s3278,2022-01-23,,,
SE19946,3963044,s8445,2022-10-13,,,
SE19947,3293255,s3648,2019-12-14,,,
SE19948,5187980,s3051,2023-04-16,,,
SE19949,2534629,s8641,2023-03-26,,,
SE19950,4681150,s2903,2020-11-27,,,
SE19951,6363704,s3062,2023-04-02,,,
SE19952,937621,s1132,2021-12-16,,,
SE19953,3448146,s568,2020-09-20,,,
SE19954,5108790,s8531,2022-08-02,,,
SE19955,4414320,s2709,2022-07-10,,,
SE19956,6681179,s4210,2019-11-06,,,
SE19957,5928687,s870,2023-03-23,,,
SE19958,3964966,s8635,2022-10-29,,,
SE19959,1474301,s5773,2023-02-22,,,
SE19960,7153324,s6580,2022-12-03,,,
SE19961,5175078,s5803,2023-04-16,,,
SE19962,5277397,s7333,2023-03-24,,,
SE19963,5227872,s273,2023-04-08,,,
SE19964,4200792,s8562,2023-03-21,,,
SE19965,9734573,s349,2023-02-03,,,
SE19966,6738794,s2537,2023-01-21,,,
SE19967,7927801,s1919,2023-03-29,,,
SE19968,9124666,s3630,2021-01-25,,,
SE19969,677152,s3347,2023-03-01,,,
SE19970,7478072,s2390,2021-05-10,,,
SE19971,4375169,s2100,2023-03-14,,,
SE19972,5601784,s6709,2022-02-02,,,
SE19973,954074,s8700,2018-11-30,,,
SE19974,6776152,s8754,2023-04-19,,,
SE19975,2657998,s1199,2022-08-29,,,
SE19976,5284945,s5724,2020-08-22,,,
SE19977,8592426,s6298,2020-09-17,,,
SE19978,1858926,s2081,2023-04-15,,,
SE19979,4440171,s5504,2022-10-24,,,
SE19980,1598111,s2748,2023-04-03,,,
SE19981,4308696,s2471,2022-05-27,,,
SE19982,1362367,s4829,2023-02-26,,,
SE19983,3336274,s2167,2023-03-16,,,
SE19984,2022743,s2120,2022-04-11,,,
SE19985,8946183,s7556,2020-12-19,,,
SE19986,4097598,s2843,2022-11-22,,,
SE19987,505470,s4090,2020-08-04,,,
SE19988,8864645,s964,2019-04-30,,,
SE19989,5303058,s7250,2023-04-18,,,
SE19990,9303542,s337,2023-04-20,,,
SE19991,6572117,s5852,2023-04-04,,,
SE19992,6673457,s1378,2023-04-16,,,
SE19993,8230787,s1994,2023-01-04,,,
SE19994,5707976,s8507,2023-03-01,,,
SE19995,400367,s1450,2021-07-30,,,
SE19996,7973408,s8539,2023-04-20,,,
SE19997,8195655,s3132,2023-04-08,,,
SE19998,9848691,s5865,2021-11-10,,,
SE19999,310208,s7152,2023-03-14,,,
SE20000,5478175,s8609,2023-04-16,,,
SE20001,3628288,s8161,2022-06-15,,,
SE20002,873151,s5712,2023-04-20,,,
SE20003,3316403,s1063,2022-09-04,,,
SE20004,6498301,s8321,2021-03-31,,,
SE20005,5170437,s891,2023-02-22,,,
SE20006,2501465,s1408,2023-04-05,,,
SE20007,9763101,s4072,2023-02-13,,,
SE20008,6716626,s1651,2023-04-17,,,
SE20009,3656865,s139,2023-02-21,,,
SE20010,6615226,s68,2023-04-19,,,
SE20011,3163864,s1553,2023-04-16,,,
SE20012,9110202,s5665,2021-06-04,,,
SE20013,6489754,s5984,2019-11-18,,,
SE20014,9133383,s2468,2023-04-12,,,
SE20015,8202373,s4818,2021-08-15,,,
SE20016,2712896,s8372,2023-01-30,,,
SE20017,7056320,s1924,2023-04-06,,,
SE20018,358322,s5591,2019-03-24,,,
SE20019,4274433,s8539,2021-03-21,,,
SE20020,1405053,s7590,2023-04-16,,,
SE20021,8971359,s3762,2023-04-08,,,
SE20022,1303344,s5919,2021-01-02,,,
SE20023,7229262,s379,2023-04-09,,,
SE20024,6810643,s8382,2023-02-02,,,
SE20025,7775880,s5987,2023-02-28,,,
SE20026,7865858,s2221,2023-03-20,,,
SE20027,9461428,s6146,2023-04-13,,,
SE20028,1687189,s7260,2018-03-27,,,
SE20029,7927801,s3517,2023-04-13,,,
SE20030,633395,s780,2023-02-11,,,
SE20031,2107020,s2197,2023-02-26,,,
SE20032,6408079,s7309,2023-04-10,,,
SE20033,8333487,s6841,2023-02-21,,,
SE20034,8294390,s6,2022-04-03,,,
SE20035,8245391,s6542,2021-09-17,,,
SE20036,3819791,s900,2023-04-11,,,
SE20037,8955520,s6085,2023-03-25,,,
SE20038,1476858,s3057,2022-03-31,,,
SE20039,7634389,s1570,2022-12-12,,,
SE20040,9780736,s6905,2022-08-29,,,
SE20041,9651668,s7162,2023-03-18,,,
SE20042,3088501,s8330,2020-04-08,,,
SE20043,889864,s4544,2023-04-16,,,
SE20044,5713949,s6013,2023-02-28,,,
SE20045,2577743,s3642,2023-02-21,,,
SE20046,7428293,s5750,2017-11-18,,,
SE20047,4787590,s6710,2022-08-16,,,
SE20048,6561364,s5774,2023-01-16,,,
SE20049,890246,s5565,2023-03-16,,,
SE20050,7847069,s3855,2023-04-05,,,
SE20051,6323682,s1094,2022-10-29,,,
SE20052,4293860,s1442,2023-02-03,,,
SE20053,9689523,s7485,2022-05-15,,,
SE20054,404996,s4975,2023-04-02,,,
SE20055,6296344,s1936,2023-03-24,,,
SE20056,2646587,s2072,2023-03-17,,,
SE20057,3366090,s5739,2023-03-29,,,
SE20058,4135941,s5394,2023-04-12,,,
SE20059,2967026,s2824,2021-01-14,,,
SE20060,1598111,s4589,2023-02-19,,,
SE20061,3085697,s764,2022-07-26,,,
SE20062,2245923,s4486,2019-02-18,,,
SE20063,5186602,s8163,2023-03-26,,,
SE20064,6983032,s1616,2023-04-17,,,
SE20065,2981712,s2155,2021-09-08,,,
SE20066,6313935,s311,2023-03-20,,,
SE20067,6511659,s7822,2020-11-05,,,
SE20068,7186025,s6466,2023-02-04,,,
SE20069,6258617,s6108,2023-02-16,,,
SE20070,9226441,s5483,2022-04-09,,,
SE20071,4951760,s4162,2019-04-22,,,
SE20072,1450923,s3981,2023-03-15,,,
SE20073,3697502,s7847,2021-03-19,,,
SE20074,4073698,s371,2021-05-11,,,
SE20075,3307014,s1823,2022-02-04,,,
SE20076,1968581,s485,2023-04-18,,,
SE20077,5827879,s8734,2022-06-07,,,
SE20078,9028991,s8429,2023-04-18,,,
SE20079,3738696,s2934,2022-05-15,,,
SE20080,9848843,s5909,2023-02-04,,,
SE20081,7256118,s6042,2023-04-15,,,
SE20082,5160456,s8643,2023-04-05,,,
SE20083,2706879,s7883,2021-05-27,,,
SE20084,5045920,s360,2023-02-23,,,
SE20085,9716660,s747,2022-12-07,,,
SE20086,4626668,s7427,2023-04-11,,,
SE20087,4881553,s2018,2022-12-01,,,
SE20088,9727876,s1132,2022-01-04,,,
SE20089,4413700,s5793,2023-03-09,,,
SE20090,1844377,s6090,2023-04-06,,,
SE20091,5692263,s5537,2023-03-15,,,
SE20092,1681168,s4714,2023-02-28,,,
SE20093,1902978,s8309,2023-04-12,,,
SE20094,9299664,s8314,2022-02-21,,,
SE20095,8112109,s5789,2021-06-18,,,
SE20096,4438599,s6750,2023-03-06,,,
SE20097,6261254,s2765,2023-04-20,,,
SE20098,7802524,s5411,2023-03-30,,,
SE20099,2580765,s4071,2022-08-17,,,
SE20100,5312922,s3806,2022-10-08,,,
SE20101,7191227,s3940,2023-03-28,,,
SE20102,4787590,s8168,2022-05-09,,,
SE20103,8497976,s5204,2023-03-05,,,
SE20104,5476592,s4923,2023-04-09,,,
SE20105,2390907,s5461,2022-10-17,,,
SE20106,764108,s3111,2022-12-26,,,
SE20107,9593239,s6235,2023-04-15,,,
SE20108,2823345,s2577,2022-11-01,,,
SE20109,5290871,s4461,2023-04-17,,,
SE20110,7081449,s4698,2023-01-13,,,
SE20111,4301535,s5103,2022-08-19,,,
SE20112,8833129,s7175,2023-04-19,,,
SE20113,8826120,s8613,2023-04-17,,,
SE20114,4977497,s7922,2019-06-21,,,
SE20115,9388813,s5387,2023-02-07,,,
SE20116,8256339,s5425,2023-01-25,,,
SE20117,5710538,s6729,2021-08-03,,,
SE20118,8015020,s1098,2021-07-17,,,
SE20119,2019471,s3784,2022-10-14,,,
SE20120,5217027,s4621,2022-05-11,,,
SE20121,6921203,s4551,2023-03-17,,,
SE20122,2939941,s1926,2023-04-17,,,
SE20123,701810,s8459,2023-02-20,,,
SE20124,8905862,s6402,2020-10-02,,,
SE20125,2515430,s7030,2021-11-14,,,
SE20126,4628867,s6466,2022-12-30,,,
SE20127,8069287,s7226,2023-03-26,,,
SE20128,6489737,s2101,2023-04-10,,,
SE20129,1259210,s4775,2023-04-18,,,
SE20130,7975110,s5695,2022-01-31,,,
SE20131,3297953,s1822,2022-07-31,,,
SE20132,5522439,s1344,2022-01-12,,,
SE20133,6731882,s6366,2020-09-03,,,
SE20134,377581,s5769,2021-02-13,,,
SE20135,726686,s5550,2023-04-13,,,
SE20136,8892652,s7350,2023-04-02,,,
SE20137,7663982,s516,2023-01-24,,,
SE20138,8045026,s8002,2020-01-14,,,
SE20139,3919281,s1740,2023-03-15,,,
SE20140,372929,s5964,2022-04-24,,,
SE20141,655997,s6838,2023-03-11,,,
SE20142,2038573,s7831,2022-12-17,,,
SE20143,7406506,s3925,2019-12-07,,,
SE20144,7588397,s4703,2023-01-23,,,
SE20145,7659528,s2010,2021-09-27,,,
SE20146,5484777,s234,2023-03-09,,,
SE20147,7013450,s2824,2023-04-08,,,
SE20148,9581151,s6806,2022-02-22,,,
SE20149,5011963,s8154,2022-02-03,,,
SE20150,243402,s4269,2023-02-28,,,
SE20151,4316415,s8791,2023-03-13,,,
SE20152,8937269,s4798,2023-04-01,,,
SE20153,4478961,s6816,2022-12-08,,,
SE20154,677319,s2546,2023-04-01,,,
SE20155,1225820,s3283,2020-11-29,,,
SE20156,7150471,s6025,2022-06-28,,,
SE20157,5272827,s318,2023-02-20,,,
SE20158,4758974,s229,2023-03-10,,,
SE20159,3461777,s1364,2023-02-26,,,
SE20160,476647,s1877,2023-03-30,,,
SE20161,9310304,s6691,2023-03-20,,,
SE20162,3235126,s520,2023-03-23,,,
SE20163,5254739,s591,2023-03-23,,,
SE20164,2274338,s2193,2023-03-04,,,
SE20165,9133383,s5657,2023-04-17,,,
SE20166,2260724,s7677,2022-10-22,,,
SE20167,6439950,s211,2023-04-14,,,
SE20168,2646587,s4355,2023-02-28,,,
SE20169,5172765,s5730,2023-02-28,,,
SE20170,1858926,s2468,2023-04-19,,,
SE20171,2061365,s4745,2020-07-10,,,
SE20172,8000477,s5053,2023-04-16,,,
SE20173,538918,s1910,2023-03-29,,,
SE20174,2274338,s2169,2023-02-27,,,
SE20175,3529384,s5973,2023-03-14,,,
SE20176,6161420,s3994,2022-12-20,,,
SE20177,3718244,s6745,2023-03-22,,,
SE20178,6036880,s5160,2022-07-18,,,
SE20179,7288261,s1813,2023-02-23,,,
SE20180,835805,s7311,2022-12-30,,,
SE20181,18846,s544,2022-12-03,,,
SE20182,2250324,s3085,2022-08-17,,,
SE20183,3276973,s6100,2023-03-14,,,
SE20184,5571011,s966,2020-04-22,,,
SE20185,4569247,s1261,2021-11-01,,,
SE20186,8250438,s5020,2018-12-31,,,
SE20187,8150652,s399,2023-04-13,,,
SE20188,9701715,s5887,2021-12-06,,,
SE20189,6474227,s4238,2023-01-14,,,
SE20190,5437595,s3464,2023-04-02,,,
SE20191,7979729,s1492,2023-03-02,,,
SE20192,9619053,s1796,2021-10-19,,,
SE20193,5803096,s7476,2023-04-17,,,
SE20194,8672909,s8511,2014-11-07,,,
SE20195,3071690,s4782,2023-03-29,,,
SE20196,6265302,s8240,2023-03-08,,,
SE20197,7969254,s5347,2023-04-16,,,
SE20198,6729924,s4603,2023-02-24,,,
SE20199,9421854,s7112,2022-07-13,,,
SE20200,2388037,s5784,2023-04-19,,,
SE20201,6280374,s8296,2023-03-09,,,
SE20202,7497127,s6577,2022-08-20,,,
SE20203,4724287,s5714,2021-07-14,,,
SE20204,235474,s3177,2022-12-11,,,
SE20205,2048929,s5413,2023-04-08,,,
SE20206,8389383,s4987,2023-04-20,,,
SE20207,5393067,s710,2023-04-19,,,
SE20208,1134108,s2260,2023-04-19,,,
SE20209,5466160,s1125,2022-05-21,,,
SE20210,1596188,s4777,2021-07-25,,,
SE20211,9610949,s7384,2020-01-01,,,
SE20212,2551702,s103,2022-05-21,,,
SE20213,6281417,s2736,2023-02-25,,,
SE20214,554030,s801,2022-10-25,,,
SE20215,5574864,s3786,2019-09-28,,,
SE20216,5799465,s6868,2023-03-11,,,
SE20217,5088604,s1177,2023-04-06,,,
SE20218,2869769,s6902,2022-08-15,,,
SE20219,236384,s5709,2023-03-25,,,
SE20220,5963337,s430,2022-10-24,,,
SE20221,1791810,s1129,2021-08-12,,,
SE20222,2362384,s3495,2021-07-21,,,
SE20223,1529617,s3890,2023-04-18,,,
SE20224,2142364,s4845,2023-01-20,,,
SE20225,2336058,s4189,2023-01-20,,,
SE20226,4130621,s3539,2022-05-06,,,
SE20227,5171088,s2519,2021-04-16,,,
SE20228,8576766,s2361,2022-09-30,,,
SE20229,3943154,s4124,2023-04-17,,,
SE20230,471527,s4674,2020-04-23,,,
SE20231,6095693,s665,2023-03-01,,,
SE20232,6310740,s3969,2020-03-31,,,
SE20233,6216167,s6763,2022-10-30,,,
SE20234,8864721,s5903,2017-09-01,,,
SE20235,4113084,s1051,2022-08-29,,,
SE20236,9282158,s5042,2023-02-13,,,
SE20237,7620666,s3315,2022-02-19,,,
SE20238,1926250,s4393,2023-04-15,,,
SE20239,4075210,s4769,2023-02-11,,,
SE20240,9024789,s6181,2022-06-10,,,
SE20241,5507642,s2284,2023-03-25,,,
SE20242,5905955,s2410,2023-03-21,,,
SE20243,6827195,s4446,2023-02-18,,,
SE20244,3118760,s2666,2021-04-19,,,
SE20245,4413700,s4453,2023-03-25,,,
SE20246,6948089,s5660,2023-04-20,,,
SE20247,6594001,s8072,2022-07-28,,,
SE20248,9693266,s7808,2022-10-19,,,
SE20249,3908689,s6567,2023-02-25,,,
SE20250,5348544,s4394,2023-02-16,,,
SE20251,6895878,s2923,2023-04-15,,,
SE20252,4714937,s7801,2022-04-17,,,
SE20253,9960600,s457,2021-09-03,,,
SE20254,8091929,s2525,2023-01-25,,,
SE20255,3316403,s1254,2022-06-12,,,
SE20256,1343578,s4730,2023-04-13,,,
SE20257,206341,s8197,2021-12-03,,,
SE20258,1017440,s4367,2022-12-21,,,
SE20259,4884702,s1400,2022-08-12,,,
SE20260,7580946,s405,2023-04-15,,,
SE20261,4724287,s5101,2023-01-29,,,
SE20262,1935762,s745,2023-03-16,,,
SE20263,6906188,s612,2023-03-30,,,
